image_name,image_path,true_class,cnn_predicted_class,cnn_confidence_pct,cnn_is_correct,filter_top_class,filter_top_score_pct,filter_is_correct,agreement_status,is_matched,both_correct,score_01_Good_pct,passed_01_Good,score_02_Out_of_Focus_pct,passed_02_Out_of_Focus,score_03_Tracking_Error_pct,passed_03_Tracking_Error,score_04_Over_Saturated_pct,passed_04_Over_Saturated,score_05_No_Star_pct,passed_05_No_Star,score_06_Satellite_pct,passed_06_Satellite,feat_fwhm_median,feat_eccentricity_median,feat_star_count,feat_mean_circularity,feat_mean_aspect_ratio,feat_mean_hollowness,feat_saturated_ratio_pct,feat_streak_count,feat_long_line_count,feat_mean_intensity
260606XE8Z_1_1.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\03_Tracking_Error\260606XE8Z_1_1.png,03_Tracking_Error,03_Tracking_Error,93.28,TRUE,05_No_Star,73.47,FALSE,MISMATCH,FALSE,FALSE,5,FALSE,5.45,FALSE,47.18,FALSE,18.18,FALSE,73.47,TRUE,29.05,FALSE,0,0,0,0,0,0,2.007,0,1208,121.44
260607JBMC_1_1.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\03_Tracking_Error\260607JBMC_1_1.png,03_Tracking_Error,02_Out_of_Focus,61.73,FALSE,05_No_Star,73.47,FALSE,MISMATCH,FALSE,FALSE,5,FALSE,5.39,FALSE,47.85,FALSE,18.18,FALSE,73.47,TRUE,29.1,FALSE,0,0,0,0,0,0,2.084,0,1217,121.75
260607JBMC_1_2.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\03_Tracking_Error\260607JBMC_1_2.png,03_Tracking_Error,03_Tracking_Error,99.11,TRUE,05_No_Star,73.47,FALSE,MISMATCH,FALSE,FALSE,5,FALSE,5.63,FALSE,43.37,FALSE,18.18,FALSE,73.47,TRUE,45.26,FALSE,0,0,0,0,0,0,2.153,0,1214,116.96
2607027VZF_1555.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\03_Tracking_Error\2607027VZF_1555.png,03_Tracking_Error,03_Tracking_Error,98.66,TRUE,01_Good,56.3,FALSE,MISMATCH,FALSE,FALSE,56.3,TRUE,10.08,FALSE,48.78,FALSE,1.13,FALSE,22.45,FALSE,31.46,FALSE,18.76,0.395,94,0.777,1.16,0.0038,2.065,0,1244,111.45
2607027VZF_1597.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\03_Tracking_Error\2607027VZF_1597.png,03_Tracking_Error,03_Tracking_Error,95.65,TRUE,03_Tracking_Error,58.48,TRUE,STRONG_MATCH,TRUE,TRUE,51.04,TRUE,7.54,FALSE,58.48,TRUE,2.42,FALSE,22.45,FALSE,32.27,FALSE,17.34,0.384,57,0.764,1.21,0.0025,2.013,0,1224,118.57
2607027VZF_1603.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\03_Tracking_Error\2607027VZF_1603.png,03_Tracking_Error,03_Tracking_Error,99.64,TRUE,06_Satellite,85.84,FALSE,MISMATCH,FALSE,FALSE,0,FALSE,6.15,FALSE,49.95,FALSE,2.44,FALSE,22.45,FALSE,85.84,TRUE,17.31,0.383,152,0.782,1.17,0.0053,2.26,1,1225,113.92
2607027VZF_1636.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\03_Tracking_Error\2607027VZF_1636.png,03_Tracking_Error,03_Tracking_Error,99.62,TRUE,03_Tracking_Error,49.31,TRUE,WEAK_MATCH,TRUE,TRUE,47.75,FALSE,12.46,FALSE,49.31,FALSE,0.25,FALSE,22.45,FALSE,31.08,FALSE,19.72,0.396,63,0.736,1.16,0.0037,2.049,0,1219,115.07
2607027VZF_1642.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\03_Tracking_Error\2607027VZF_1642.png,03_Tracking_Error,03_Tracking_Error,99.73,TRUE,01_Good,55.92,FALSE,MISMATCH,FALSE,FALSE,55.92,TRUE,12.52,FALSE,48.08,FALSE,0,FALSE,22.45,FALSE,31.15,FALSE,20.12,0.365,70,0.765,1.15,0.0086,2.156,0,1207,115.18
2607027VZF_1731.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\03_Tracking_Error\2607027VZF_1731.png,03_Tracking_Error,03_Tracking_Error,99.79,TRUE,01_Good,49.43,FALSE,MISMATCH,FALSE,FALSE,49.43,FALSE,44.64,FALSE,15.54,FALSE,3.41,FALSE,22.45,FALSE,35.16,FALSE,19.98,0.354,40,0.799,1.12,0.0543,2.351,0,1177,101.18
2607027VZF_1747.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\03_Tracking_Error\2607027VZF_1747.png,03_Tracking_Error,03_Tracking_Error,99.79,TRUE,02_Out_of_Focus,60.48,FALSE,MISMATCH,FALSE,FALSE,41.43,FALSE,60.48,TRUE,14.64,FALSE,0,FALSE,22.45,FALSE,34.16,FALSE,28.69,0.371,29,0.758,1.1,0.0438,2.337,0,1197,99.1
2607027VZF_1751.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\03_Tracking_Error\2607027VZF_1751.png,03_Tracking_Error,03_Tracking_Error,99.76,TRUE,02_Out_of_Focus,59.47,FALSE,MISMATCH,FALSE,FALSE,39.38,FALSE,59.47,TRUE,16.17,FALSE,0,FALSE,22.45,FALSE,34.78,FALSE,30.93,0.322,24,0.7,1.12,0.0621,2.308,0,1193,102.85
2607027VZF_1999.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\03_Tracking_Error\2607027VZF_1999.png,03_Tracking_Error,03_Tracking_Error,99.69,TRUE,03_Tracking_Error,58.29,TRUE,STRONG_MATCH,TRUE,TRUE,39.18,FALSE,13.33,FALSE,58.29,TRUE,0,FALSE,22.45,FALSE,32.87,FALSE,20.18,0.394,45,0.761,1.22,0.0012,2.337,0,1214,117.91
2607027VZF_2219.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\03_Tracking_Error\2607027VZF_2219.png,03_Tracking_Error,03_Tracking_Error,96.55,TRUE,06_Satellite,96.71,FALSE,MISMATCH,FALSE,FALSE,6.99,FALSE,26.23,FALSE,39.28,FALSE,35.51,FALSE,22.45,FALSE,96.71,TRUE,11.03,0.71,83,0.67,1.36,0.0124,0,1,1231,83.01
2607027VZF_223.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\03_Tracking_Error\2607027VZF_223.png,03_Tracking_Error,03_Tracking_Error,81.85,TRUE,03_Tracking_Error,82.27,TRUE,STRONG_MATCH,TRUE,TRUE,43.14,FALSE,10.79,FALSE,82.27,TRUE,1,FALSE,22.45,FALSE,28.96,FALSE,18.9,0.456,88,0.728,1.3,0.0016,2.065,0,1213,115.3
2607027VZF_2231.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\03_Tracking_Error\2607027VZF_2231.png,03_Tracking_Error,03_Tracking_Error,96.88,TRUE,06_Satellite,94.29,FALSE,MISMATCH,FALSE,FALSE,7.9,FALSE,37.17,FALSE,40.95,FALSE,24.31,FALSE,22.45,FALSE,94.29,TRUE,21.06,0.723,69,0.587,1.64,0.0143,0,1,1264,83.77
2607027VZF_2236.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\03_Tracking_Error\2607027VZF_2236.png,03_Tracking_Error,03_Tracking_Error,95.63,TRUE,06_Satellite,90.3,FALSE,MISMATCH,FALSE,FALSE,25.02,FALSE,9.82,FALSE,35.98,FALSE,5.47,FALSE,22.45,FALSE,90.3,TRUE,15.97,0.414,32,0.684,1.23,0.0007,2.055,1,1232,104.67
2607027VZF_250.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\03_Tracking_Error\2607027VZF_250.png,03_Tracking_Error,03_Tracking_Error,84.24,TRUE,03_Tracking_Error,74.68,TRUE,STRONG_MATCH,TRUE,TRUE,42.63,FALSE,8.52,FALSE,74.68,TRUE,2.87,FALSE,22.45,FALSE,28.73,FALSE,17.07,0.484,89,0.733,1.28,0.0019,2.226,0,1197,116.68
2607027VZF_619.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\03_Tracking_Error\2607027VZF_619.png,03_Tracking_Error,03_Tracking_Error,93.08,TRUE,03_Tracking_Error,76.38,TRUE,STRONG_MATCH,TRUE,TRUE,38.4,FALSE,5.09,FALSE,76.38,TRUE,13.95,FALSE,22.45,FALSE,29.15,FALSE,13.18,0.623,54,0.713,1.24,0.0009,2.03,0,1226,116.87
2607027VZF_899.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\03_Tracking_Error\2607027VZF_899.png,03_Tracking_Error,03_Tracking_Error,86.09,TRUE,01_Good,59.3,FALSE,MISMATCH,FALSE,FALSE,59.3,TRUE,5.83,FALSE,58.87,TRUE,5.2,FALSE,22.35,FALSE,29.03,FALSE,15.53,0.381,185,0.784,1.17,0.0026,2.021,0,1207,116.2
2607027VZF_906.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\03_Tracking_Error\2607027VZF_906.png,03_Tracking_Error,03_Tracking_Error,97.5,TRUE,03_Tracking_Error,56.51,TRUE,STRONG_MATCH,TRUE,TRUE,52.11,TRUE,9.04,FALSE,56.51,TRUE,2.26,FALSE,21.7,FALSE,28.83,FALSE,18,0.383,186,0.788,1.19,0.004,2.157,0,1215,111.11
260702HJAK_3.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\03_Tracking_Error\260702HJAK_3.png,03_Tracking_Error,03_Tracking_Error,58.01,TRUE,01_Good,59.13,FALSE,MISMATCH,FALSE,FALSE,59.13,TRUE,5.41,FALSE,58.87,TRUE,5.55,FALSE,22.45,FALSE,28.92,FALSE,15.08,0.388,178,0.785,1.16,0.001,2.095,0,1203,116.8
260702HJAK_4.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\03_Tracking_Error\260702HJAK_4.png,03_Tracking_Error,02_Out_of_Focus,47.72,FALSE,03_Tracking_Error,58.32,TRUE,MISMATCH,FALSE,FALSE,54.63,TRUE,13.05,FALSE,58.32,TRUE,0,FALSE,21.89,FALSE,28.73,FALSE,21.58,0.379,165,0.721,1.13,0.0033,2.225,0,1223,119.02
260702HJAK_6.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\03_Tracking_Error\260702HJAK_6.png,03_Tracking_Error,03_Tracking_Error,94.72,TRUE,01_Good,60.22,FALSE,MISMATCH,FALSE,FALSE,60.22,TRUE,5.09,FALSE,55.48,TRUE,7.86,FALSE,22.07,FALSE,32.65,FALSE,15.03,0.38,209,0.798,1.15,0.0006,2.333,0,1207,117.7
2607044ILE_1_1.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\03_Tracking_Error\2607044ILE_1_1.png,03_Tracking_Error,01_Good,57.56,FALSE,03_Tracking_Error,66.83,TRUE,MISMATCH,FALSE,FALSE,37.15,FALSE,17.89,FALSE,66.83,TRUE,0,FALSE,22.45,FALSE,29.66,FALSE,24.05,0.43,54,0.732,1.32,0,2.069,0,1208,107.99
FILE_CURRENT_FOCUS12758.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\03_Tracking_Error\FILE_CURRENT_FOCUS12758.png,03_Tracking_Error,03_Tracking_Error,68.2,TRUE,02_Out_of_Focus,99.2,FALSE,MISMATCH,FALSE,FALSE,40.65,FALSE,99.2,TRUE,16.64,FALSE,21.18,FALSE,29.38,FALSE,23.73,FALSE,33.45,0.615,71,0.599,1.19,0.1629,0.509,0,0,21.76
FILE_CURRENT_FOCUS13458 (2).png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\03_Tracking_Error\FILE_CURRENT_FOCUS13458 (2).png,03_Tracking_Error,03_Tracking_Error,99.87,TRUE,02_Out_of_Focus,94.33,FALSE,MISMATCH,FALSE,FALSE,26.65,FALSE,94.33,TRUE,27.4,FALSE,34.63,FALSE,20.31,FALSE,34.85,FALSE,24.44,0.737,87,0.548,1.26,0.1077,0.507,0,1198,35.51
FILE_CURRENT_FOCUS13458 (3).png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\03_Tracking_Error\FILE_CURRENT_FOCUS13458 (3).png,03_Tracking_Error,03_Tracking_Error,99.81,TRUE,02_Out_of_Focus,88.88,FALSE,MISMATCH,FALSE,FALSE,35.64,FALSE,88.88,TRUE,27.22,FALSE,9.35,FALSE,20.41,FALSE,31.58,FALSE,23.37,0.571,116,0.673,1.34,0.084,0.507,0,1182,34.13
FILE_CURRENT_FOCUS13458 (4).png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\03_Tracking_Error\FILE_CURRENT_FOCUS13458 (4).png,03_Tracking_Error,03_Tracking_Error,99.87,TRUE,02_Out_of_Focus,94.33,FALSE,MISMATCH,FALSE,FALSE,26.65,FALSE,94.33,TRUE,27.4,FALSE,34.63,FALSE,20.31,FALSE,34.85,FALSE,24.44,0.737,87,0.548,1.26,0.1077,0.507,0,1198,35.51
FILE_CURRENT_FOCUS14158 (2).png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\03_Tracking_Error\FILE_CURRENT_FOCUS14158 (2).png,03_Tracking_Error,03_Tracking_Error,73.34,TRUE,02_Out_of_Focus,83.99,FALSE,MISMATCH,FALSE,FALSE,31.82,FALSE,83.99,TRUE,24.49,FALSE,56.06,TRUE,16.87,FALSE,17.06,FALSE,20.94,0.742,208,0.738,1.43,0.1145,0.515,0,3,21.59
2605045QHM_1_2.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\04_Over_Saturated\2605045QHM_1_2.png,04_Over_Saturated,04_Over_Saturated,89.98,TRUE,01_Good,57.7,FALSE,MISMATCH,FALSE,FALSE,57.7,TRUE,15.34,FALSE,28.03,FALSE,2.11,FALSE,22.45,FALSE,29.41,FALSE,17.68,0.354,39,0.785,1.14,0.0052,2.097,0,1235,103.1
2605082ZGH_1_12.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\04_Over_Saturated\2605082ZGH_1_12.png,04_Over_Saturated,04_Over_Saturated,90.72,TRUE,01_Good,72.37,FALSE,MISMATCH,FALSE,FALSE,72.37,TRUE,63.34,TRUE,12.89,FALSE,60.76,TRUE,9.96,FALSE,26.44,FALSE,15.29,0.63,574,0.833,1.11,0.0224,0,0,2,21.88
2605082ZGH_1_5.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\04_Over_Saturated\2605082ZGH_1_5.png,04_Over_Saturated,04_Over_Saturated,94.25,TRUE,01_Good,71.79,FALSE,MISMATCH,FALSE,FALSE,71.79,TRUE,60.7,TRUE,13.2,FALSE,62.29,TRUE,10.19,FALSE,23.73,FALSE,14.73,0.645,658,0.826,1.11,0.0188,0,0,5,23.67
260511JK92_1_2.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\04_Over_Saturated\260511JK92_1_2.png,04_Over_Saturated,04_Over_Saturated,91.25,TRUE,01_Good,52.37,FALSE,MISMATCH,FALSE,FALSE,52.37,TRUE,15.75,FALSE,36.67,FALSE,0,FALSE,22.45,FALSE,31.37,FALSE,22.82,0.361,62,0.798,1.13,0.0015,2.163,0,1260,106.83
260515BCA7_11_1.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\04_Over_Saturated\260515BCA7_11_1.png,04_Over_Saturated,04_Over_Saturated,97.44,TRUE,04_Over_Saturated,91.06,TRUE,STRONG_MATCH,TRUE,TRUE,73.97,TRUE,53.37,TRUE,12.28,FALSE,91.06,TRUE,22.23,FALSE,25.08,FALSE,9.73,0.757,311,0.806,1.11,0.0017,0,0,0,11.61
260515BCA7_9_1.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\04_Over_Saturated\260515BCA7_9_1.png,04_Over_Saturated,04_Over_Saturated,91.99,TRUE,06_Satellite,79.66,FALSE,MISMATCH,FALSE,FALSE,0,FALSE,42.28,FALSE,13.11,FALSE,78.08,TRUE,15.67,FALSE,79.66,TRUE,9.03,0.737,199,0.771,1.36,0.0032,0,1,4,9.37
260515ELKI_13_1.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\04_Over_Saturated\260515ELKI_13_1.png,04_Over_Saturated,04_Over_Saturated,94.93,TRUE,04_Over_Saturated,94.25,TRUE,STRONG_MATCH,TRUE,TRUE,70.52,TRUE,53.67,TRUE,12.08,FALSE,94.25,TRUE,19.53,FALSE,10.17,FALSE,9.74,0.753,310,0.799,1.13,0.0007,0,0,1,14.96
260515ELKI_6_1.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\04_Over_Saturated\260515ELKI_6_1.png,04_Over_Saturated,04_Over_Saturated,97.03,TRUE,04_Over_Saturated,87.08,TRUE,STRONG_MATCH,TRUE,TRUE,32.42,FALSE,53.84,TRUE,13.04,FALSE,87.08,TRUE,20,FALSE,10.17,FALSE,9.4,0.733,277,0.803,1.15,0.0057,0,0,1,16.62
260515ELKI_8_1.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\04_Over_Saturated\260515ELKI_8_1.png,04_Over_Saturated,04_Over_Saturated,97.57,TRUE,04_Over_Saturated,88.19,TRUE,STRONG_MATCH,TRUE,TRUE,0,FALSE,41.64,FALSE,11.84,FALSE,88.19,TRUE,13.09,FALSE,79.66,TRUE,9.24,0.75,236,0.786,1.28,0.0012,0,1,3,13.52
260515EVU6_16_1.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\04_Over_Saturated\260515EVU6_16_1.png,04_Over_Saturated,04_Over_Saturated,97.75,TRUE,04_Over_Saturated,87.42,TRUE,STRONG_MATCH,TRUE,TRUE,65.81,TRUE,54.12,TRUE,13.97,FALSE,87.42,TRUE,13.94,FALSE,30.01,FALSE,9.53,0.747,314,0.787,1.13,0.0022,0,0,2,12.79
260515EVU6_17_1.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\04_Over_Saturated\260515EVU6_17_1.png,04_Over_Saturated,04_Over_Saturated,97.36,TRUE,04_Over_Saturated,79.35,TRUE,STRONG_MATCH,TRUE,TRUE,67.84,TRUE,54.17,TRUE,13.23,FALSE,79.35,TRUE,13.64,FALSE,24.54,FALSE,9.79,0.711,328,0.786,1.13,0.0012,0,0,4,12.82
260515EVU6_2_1.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\04_Over_Saturated\260515EVU6_2_1.png,04_Over_Saturated,04_Over_Saturated,91.77,TRUE,04_Over_Saturated,83.99,TRUE,STRONG_MATCH,TRUE,TRUE,70.21,TRUE,59.24,TRUE,12.07,FALSE,83.99,TRUE,18.78,FALSE,23.73,FALSE,10.59,0.731,230,0.827,1.12,0.0164,0,0,0,13.89
260515EVU6_6_1.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\04_Over_Saturated\260515EVU6_6_1.png,04_Over_Saturated,04_Over_Saturated,95.2,TRUE,04_Over_Saturated,90.97,TRUE,STRONG_MATCH,TRUE,TRUE,0,FALSE,42.2,FALSE,10.22,FALSE,90.97,TRUE,12.65,FALSE,79.73,TRUE,9.34,0.763,263,0.788,1.2,0.0037,0,1,3,10.56
260515GFRS_9_1.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\04_Over_Saturated\260515GFRS_9_1.png,04_Over_Saturated,04_Over_Saturated,87.22,TRUE,04_Over_Saturated,85.51,TRUE,STRONG_MATCH,TRUE,TRUE,0,FALSE,42.04,FALSE,11.63,FALSE,85.51,TRUE,13.84,FALSE,79.66,TRUE,9.19,0.754,218,0.785,1.29,0.0039,0,1,3,10.67
260515IC2A_1_2.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\04_Over_Saturated\260515IC2A_1_2.png,04_Over_Saturated,04_Over_Saturated,87.02,TRUE,02_Out_of_Focus,72.04,FALSE,MISMATCH,FALSE,FALSE,0,FALSE,72.04,TRUE,11.69,FALSE,26.6,FALSE,22.45,FALSE,31.6,FALSE,13.58,0.446,38,0.768,1.4,0.0441,0,0,912,34.26
260515P2R1_15_1.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\04_Over_Saturated\260515P2R1_15_1.png,04_Over_Saturated,04_Over_Saturated,97.77,TRUE,04_Over_Saturated,94.33,TRUE,STRONG_MATCH,TRUE,TRUE,0,FALSE,49.76,FALSE,12.39,FALSE,94.33,TRUE,16.04,FALSE,79.66,TRUE,10.3,0.762,246,0.8,1.24,0.0152,0,1,1,12.67
260515P2R1_17_1.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\04_Over_Saturated\260515P2R1_17_1.png,04_Over_Saturated,04_Over_Saturated,97.2,TRUE,04_Over_Saturated,93.46,TRUE,STRONG_MATCH,TRUE,TRUE,74.34,TRUE,53.43,TRUE,12.38,FALSE,93.46,TRUE,18.12,FALSE,25.25,FALSE,9.88,0.74,362,0.805,1.13,0.0047,0,0,0,13.87
260515P2R1_1_1.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\04_Over_Saturated\260515P2R1_1_1.png,04_Over_Saturated,04_Over_Saturated,96.39,TRUE,04_Over_Saturated,89.73,TRUE,STRONG_MATCH,TRUE,TRUE,60.57,TRUE,53.49,TRUE,12.31,FALSE,89.73,TRUE,20.35,FALSE,23.73,FALSE,9.9,0.742,266,0.817,1.13,0.006,0,0,0,16.65
260515QBWE_15_1.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\04_Over_Saturated\260515QBWE_15_1.png,04_Over_Saturated,04_Over_Saturated,96.62,TRUE,04_Over_Saturated,87.05,TRUE,STRONG_MATCH,TRUE,TRUE,68.35,TRUE,54.15,TRUE,12.34,FALSE,87.05,TRUE,12.23,FALSE,24.01,FALSE,9.8,0.731,355,0.787,1.12,0.0027,0,0,3,13.03
260515QBWE_16_1.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\04_Over_Saturated\260515QBWE_16_1.png,04_Over_Saturated,04_Over_Saturated,96.37,TRUE,04_Over_Saturated,95.45,TRUE,STRONG_MATCH,TRUE,TRUE,73.97,TRUE,53.18,TRUE,12.01,FALSE,95.45,TRUE,20.19,FALSE,23.73,FALSE,9.8,0.764,332,0.811,1.11,0.0021,0,0,0,13.98
260515QBWE_1_1.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\04_Over_Saturated\260515QBWE_1_1.png,04_Over_Saturated,04_Over_Saturated,95.68,TRUE,04_Over_Saturated,91.07,TRUE,STRONG_MATCH,TRUE,TRUE,66.91,TRUE,54.02,TRUE,12.35,FALSE,91.07,TRUE,19.18,FALSE,23.73,FALSE,9.26,0.765,326,0.802,1.11,0.0059,0,0,1,12.73
260515QBWE_3_1.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\04_Over_Saturated\260515QBWE_3_1.png,04_Over_Saturated,04_Over_Saturated,93.86,TRUE,04_Over_Saturated,89.16,TRUE,STRONG_MATCH,TRUE,TRUE,65.48,TRUE,53.16,TRUE,12.37,FALSE,89.16,TRUE,21.77,FALSE,23.73,FALSE,9.55,0.747,279,0.811,1.13,0.0004,0,0,0,14.59
260515QBWE_7_1.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\04_Over_Saturated\260515QBWE_7_1.png,04_Over_Saturated,04_Over_Saturated,94.93,TRUE,04_Over_Saturated,94.36,TRUE,STRONG_MATCH,TRUE,TRUE,66.18,TRUE,53.51,TRUE,12.32,FALSE,94.36,TRUE,16.53,FALSE,29.15,FALSE,9.99,0.754,305,0.812,1.13,0.0057,0,0,1,13.38
260515QBWE_9_1.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\04_Over_Saturated\260515QBWE_9_1.png,04_Over_Saturated,04_Over_Saturated,96.73,TRUE,04_Over_Saturated,89.48,TRUE,STRONG_MATCH,TRUE,TRUE,69.49,TRUE,53.7,TRUE,12.66,FALSE,89.48,TRUE,8.29,FALSE,27.12,FALSE,10.79,0.728,328,0.81,1.14,0.0058,0,0,2,18.3
260515SYWS_11_1.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\04_Over_Saturated\260515SYWS_11_1.png,04_Over_Saturated,04_Over_Saturated,92.36,TRUE,04_Over_Saturated,77.78,TRUE,STRONG_MATCH,TRUE,TRUE,61.1,TRUE,53.85,TRUE,12.6,FALSE,77.78,TRUE,14.65,FALSE,24.24,FALSE,10.35,0.723,287,0.794,1.12,0.0038,0,0,27,20.04
260515U1R3_10_1.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\04_Over_Saturated\260515U1R3_10_1.png,04_Over_Saturated,04_Over_Saturated,70.73,TRUE,04_Over_Saturated,86.18,TRUE,STRONG_MATCH,TRUE,TRUE,0,FALSE,43.05,FALSE,11.65,FALSE,86.18,TRUE,13.27,FALSE,80.59,TRUE,9.27,0.765,213,0.785,1.27,0.008,0,1,5,9.53
260515UVGY_6_1.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\04_Over_Saturated\260515UVGY_6_1.png,04_Over_Saturated,04_Over_Saturated,98.74,TRUE,04_Over_Saturated,89.47,TRUE,STRONG_MATCH,TRUE,TRUE,0,FALSE,48.51,FALSE,15.14,FALSE,89.47,TRUE,22.22,FALSE,82.91,TRUE,9.65,0.753,289,0.796,1.24,0.0039,0,1,0,14.06
2605163NVR_1_1.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\04_Over_Saturated\2605163NVR_1_1.png,04_Over_Saturated,04_Over_Saturated,56.67,TRUE,02_Out_of_Focus,75.74,FALSE,MISMATCH,FALSE,FALSE,61.09,TRUE,75.74,TRUE,6.31,FALSE,0.9,FALSE,22.45,FALSE,46.55,FALSE,19.64,0.355,16,0.777,1.2,0.0865,0,0,1241,47.95
260519OWU3_1_2.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\04_Over_Saturated\260519OWU3_1_2.png,04_Over_Saturated,04_Over_Saturated,54.51,TRUE,01_Good,49.07,FALSE,MISMATCH,FALSE,FALSE,49.07,FALSE,23.87,FALSE,30.39,FALSE,0,FALSE,22.45,FALSE,29.14,FALSE,26.08,0.352,55,0.767,1.15,0.0004,2.038,0,1245,101.53
260523C52A_1_2.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\04_Over_Saturated\260523C52A_1_2.png,04_Over_Saturated,04_Over_Saturated,77.43,TRUE,01_Good,54.58,FALSE,MISMATCH,FALSE,FALSE,54.58,TRUE,17.55,FALSE,29.93,FALSE,0,FALSE,22.45,FALSE,28.87,FALSE,21.16,0.327,67,0.802,1.11,0.0028,2.127,0,1283,102.02
26061473C1_14_1.png,D:\Internship\Test_Rule\test_rule_new_v2\Dataset_For_Rule_Base\04_Over_Saturated\26061473C1_14_1.png,04_Over_Saturated,04_Over_Saturated,91.26,TRUE,04_Over_Saturated,91.46,TRUE,STRONG_MATCH,TRUE,TRUE,0,FALSE,41.31,FALSE,10.59,FALSE,91.46,TRUE,11.38,FALSE,79.66,TRUE,9.55,0.766,238,0.794,1.25,0.0044,0,1,3,9.8
